time cIndex x y length flowRate aperture nForce sForce xNormCosine yNormCosine blocks domains corners
f i f f f f f f f f f l l l
 1.0000e-001 79153  8.0067e+000  1.4335e+000  2.5531e-001  0.0000e+000  0.0000e+000 -1.4216e-001 -0.0000e+000 -9.8358e-001 -1.8047e-001 61335,56300 57115,79193 79131,82967
 1.0000e-001 82290  8.1382e+000  2.4246e+000  2.4906e-001  0.0000e+000  0.0000e+000 -6.3068e-001  0.0000e+000 -7.5305e-001  6.5796e-001 62350,56962 57854,82330 56684,82268
 1.0000e-001 78045  8.1381e+000  2.4245e+000  2.4905e-001  0.0000e+000  0.0000e+000 -6.2993e-001  0.0000e+000  7.5305e-001 -6.5796e-001 56962,62350 57854,78085 56662,78023
 1.0000e-001 80754  8.2590e+000  4.7860e+000  2.7060e-001  0.0000e+000  0.0000e+000 -1.4280e+000  0.0000e+000 -5.7325e-001 -8.1938e-001 63316,58553 58877,80794 77325,80732
 1.0000e-001 77347  8.2590e+000  4.7860e+000  2.7062e-001  0.0000e+000  0.0000e+000 -1.4322e+000  0.0000e+000  5.7322e-001  8.1940e-001 58553,63316 58877,77387 80732,77325
 1.0000e-001 78506  9.2216e+000  3.0671e+000  2.5993e-001  0.0000e+000  0.0000e+000 -7.4355e-001  0.0000e+000 -6.9112e-001  7.2274e-001 66528,61946 62327,78546 61975,78484
 1.0000e-001 74776  9.2214e+000  3.0669e+000  2.5996e-001  0.0000e+000  0.0000e+000 -7.2902e-001  0.0000e+000  6.9113e-001 -7.2273e-001 61946,66528 62327,74816 61997,74754
 1.0000e-001 78427  8.9291e+000  3.5799e+000  3.4167e-001  0.0000e+000  0.0000e+000 -1.4076e+000  0.0000e+000 -2.1802e-001 -9.7594e-001 68044,61946 62270,78467 73118,78403
 1.0000e-001 73140  8.9292e+000  3.5799e+000  3.4165e-001  0.0000e+000  0.0000e+000 -1.3972e+000  0.0000e+000  2.1806e-001  9.7593e-001 61946,68044 62270,73180 78403,73118
 1.0000e-001 76850  8.8307e+000  1.5075e-001  2.5667e-001  0.0000e+000  0.0000e+000 -7.7171e-001 -0.0000e+000 -2.9079e-001  9.5679e-001 64892,63920 64762,76890 58525,76824
 1.0000e-001 76316  8.8306e+000  1.5072e-001  2.5666e-001  0.0000e+000  0.0000e+000 -7.5937e-001 -0.0000e+000  2.9085e-001 -9.5677e-001 63920,64892 64762,76356 58503,76294
 1.0000e-001 74697  9.6896e+000  2.3334e+000  2.6068e-001  0.0000e+000  0.0000e+000 -3.3956e-001  0.0000e+000 -8.0874e-001  5.8816e-001 69184,66528 66703,74737 66579,74671
 1.0000e-001 71814  9.6894e+000  2.3332e+000  2.6077e-001  0.0000e+000  0.0000e+000 -3.9374e-001  0.0000e+000  8.0870e-001 -5.8822e-001 66528,69184 66703,71854 66601,71792
 1.0000e-001 73221  9.4370e+000  4.0186e+000  3.0205e-001  0.0000e+000  0.0000e+000 -5.2082e-001  0.0000e+000 -9.3574e-001 -3.5269e-001 68384,68044 68254,73261 72716,73199
 1.0000e-001 72738  9.4372e+000  4.0181e+000  3.0189e-001  0.0000e+000  0.0000e+000 -6.6550e-001  0.0000e+000  9.3571e-001  3.5277e-001 68044,68384 68254,72778 73199,72716
 1.0000e-001 70515  9.9939e+000  3.1659e+000  2.7156e-002  0.0000e+000  0.0000e+000 -6.9124e-003  0.0000e+000  2.5990e-001 -9.6563e-001 70380,70068 15628,70555 70453,70431
 1.0000e-001 70475  9.9831e+000  3.1630e+000  2.7156e-002  0.0000e+000  0.0000e+000 -2.1650e-001  0.0000e+000 -2.5984e-001  9.6565e-001 70068,70380 70243,70555 70431,70453
 1.0000e-001 70317  9.9786e+000  3.1562e+000  1.6311e-001  0.0000e+000  0.0000e+000 -3.9193e-002  0.0000e+000  9.9807e-001  6.2028e-002 66528,70068 70243,70357 70119,70141
 1.0000e-001 70260  9.6555e+000  3.4448e+000  2.1207e-001  0.0000e+000  0.0000e+000  1.2852e-001  5.9289e-004  6.6006e-001  7.5121e-001 66528,70380 68197,70300 68356,68334
 1.0000e-001 70203  9.9989e+000  2.8306e+000  1.6311e-001  0.0000e+000  0.0000e+000 -1.3231e-001 -0.0000e+000 -9.9807e-001 -6.2028e-002 70068,66528 15628,70357 70141,70119
 1.0000e-001 70163  9.9741e+000  3.1649e+000  2.1207e-001  0.0000e+000  0.0000e+000 -7.4757e-002  0.0000e+000  6.6006e-001  7.5121e-001 66528,70380 70300,70243 68356,68334
 1.0000e-001 70005  9.9936e+000  8.9730e+000  2.7156e-002  0.0000e+000  0.0000e+000 -2.1862e+000  0.0000e+000 -2.0899e-001 -9.7792e-001 69870,66890 15628,70045 69943,69921
 1.0000e-001 69965  9.9425e+000  8.9840e+000  2.7156e-002  0.0000e+000  0.0000e+000  0.0000e+000  0.0000e+000  2.1198e-001  9.7727e-001 66890,69870 66448,70045 69921,69943
 1.0000e-001 69807  9.9940e+000  7.6365e+000  3.2732e-001  0.0000e+000  0.0000e+000 -1.4840e+000  0.0000e+000 -4.1557e-001 -9.0956e-001 66890,69694 15628,69847 66963,66941
 1.0000e-001 69767  9.9980e+000  7.6285e+000  3.7405e-001  0.0000e+000  0.0000e+000 -1.9256e-001 -0.0000e+000  9.8380e-001 -1.7929e-001 69694,69382 15628,67065 69745,69723
 1.0000e-001 67025  9.8638e+000  6.8925e+000  3.7405e-001  0.0000e+000  0.0000e+000  1.1373e-001 -4.4987e-004 -9.8380e-001  1.7929e-001 69382,69694 69557,67065 69723,69745
 1.0000e-001 69631  9.8667e+000  6.8839e+000  8.2341e-002  0.0000e+000  0.0000e+000  2.0252e-001 -2.4037e-004  6.2844e-001  7.7786e-001 67846,69382 69557,69671 69433,69455
 1.0000e-001 69574  9.4625e+000  6.6710e+000  2.2487e-001  0.0000e+000  0.0000e+000 -3.5740e+000  0.0000e+000 -4.7573e-001  8.7959e-001 67846,69694 65449,69614 67818,67796
 1.0000e-001 69517  9.9948e+000  6.7804e+000  8.2341e-002  0.0000e+000  0.0000e+000 -5.3951e-002 -0.0000e+000 -6.2843e-001 -7.7786e-001 69382,67846 15628,69671 69455,69433
 1.0000e-001 69477  9.8581e+000  6.8850e+000  2.2487e-001  0.0000e+000  0.0000e+000 -1.8758e+000 -0.0000e+000 -4.7573e-001  8.7959e-001 67846,69694 69614,69557 67818,67796
 1.0000e-001 69319  9.9947e+000  1.5482e+000  9.9823e-002  0.0000e+000  0.0000e+000 -1.8303e-001 -0.0000e+000  4.4577e-001 -8.9515e-001 69184,68986 15628,69359 69257,69235
 1.0000e-001 69279  9.8160e+000  1.4592e+000  9.9823e-002  0.0000e+000  0.0000e+000 -6.8319e-001  0.0000e+000 -4.4577e-001  8.9515e-001 68986,69184 68735,69359 69235,69257
 1.0000e-001 69121  9.9951e+000  1.0788e+000  1.2563e-001  0.0000e+000  0.0000e+000 -1.9830e-001 -0.0000e+000 -5.6904e-001 -8.2231e-001 68986,67286 15628,69161 69059,69037
 1.0000e-001 69081  9.7884e+000  1.2218e+000  1.2563e-001  0.0000e+000  0.0000e+000 -5.9560e-001  0.0000e+000  5.6904e-001  8.2231e-001 67286,68986 68792,69161 69037,69059
 1.0000e-001 68923  9.8109e+000  1.4520e+000  1.1185e-001  0.0000e+000  0.0000e+000  3.2828e-001 -9.2040e-003  9.9325e-001 -1.1596e-001 68582,68986 68735,68963 68633,68611
 1.0000e-001 68866  9.7814e+000  1.2206e+000  4.2465e-001  0.0000e+000  0.0000e+000 -7.2268e-001  0.0000e+000  8.2207e-001 -5.6938e-001 68582,67286 68792,68906 64842,64864
 1.0000e-001 68809  9.3833e+000  1.9040e+000  3.0698e-001  0.0000e+000  0.0000e+000  7.3094e-001 -2.3002e-002  7.2215e-001  6.9174e-001 68582,69184 66760,68849 66862,66840
 1.0000e-001 68752  9.2979e+000  5.2241e-001  4.2465e-001  0.0000e+000  0.0000e+000 -1.2082e+000  0.0000e+000 -8.2207e-001  5.6938e-001 67286,68582 64591,68906 64864,64842
 1.0000e-001 68695  9.8080e+000  1.4606e+000  3.0698e-001  0.0000e+000  0.0000e+000 -4.5860e-001  0.0000e+000  7.2215e-001  6.9174e-001 68582,69184 68849,68735 66862,66840
 1.0000e-001 68655  9.7849e+000  1.2298e+000  1.1185e-001  0.0000e+000  0.0000e+000  3.6877e-001 -1.3022e-002 -9.9325e-001  1.1596e-001 68986,68582 68792,68963 68611,68633
 1.0000e-001 68519  9.9953e+000  3.8231e+000  2.5151e-001  0.0000e+000  0.0000e+000 -1.7763e-001 -0.0000e+000  7.3659e-001 -6.7634e-001 68384,70380 15628,68559 68457,68435
 1.0000e-001 68479  9.6551e+000  3.4526e+000  2.5151e-001  0.0000e+000  0.0000e+000 -4.3800e-001 -0.0000e+000 -7.3659e-001  6.7634e-001 70380,68384 68197,68559 68435,68457
 1.0000e-001 68271  9.6471e+000  3.4464e+000  2.7156e-002  0.0000e+000  0.0000e+000 -1.6852e-001 -0.0000e+000  3.3971e-001 -9.4053e-001 68044,66528 68197,68311 68095,68073
 1.0000e-001 68214  9.2241e+000  4.5834e+000  3.0178e-001  0.0000e+000  0.0000e+000 -9.4426e-001 -0.0000e+000  9.3574e-001  3.5269e-001 68044,68384 64301,73261 73199,63770
 1.0000e-001 68157  9.6500e+000  3.4536e+000  3.0162e-001  0.0000e+000  0.0000e+000 -4.7570e-001  0.0000e+000  9.3571e-001  3.5277e-001 68044,68384 72778,68197 63792,72716
 1.0000e-001 68117  9.6057e+000  3.4315e+000  2.7156e-002  0.0000e+000  0.0000e+000 -1.9777e+000 -0.0000e+000 -3.3986e-001  9.4048e-001 66528,68044 62099,68311 68073,68095
 1.0000e-001 67981  9.9940e+000  5.7296e+000  2.5278e-001  0.0000e+000  0.0000e+000 -1.5205e+000  0.0000e+000  8.3131e-002 -9.9654e-001 67846,66238 15628,68021 67919,67897
 1.0000e-001 67941  9.4902e+000  5.6876e+000  2.5278e-001  0.0000e+000  0.0000e+000 -1.3694e+000 -0.0000e+000 -8.3131e-002  9.9654e-001 66238,67846 65159,68021 67897,67919
 1.0000e-001 67733  9.4544e+000  4.9683e-003  4.8942e-002  0.0000e+000  0.0000e+000 -1.8707e-002 -0.0000e+000 -9.9364e-001 -1.1263e-001 67598,64892 15628,67773 67671,67649
 1.0000e-001 67693  9.4434e+000  1.0223e-001  4.8942e-002  0.0000e+000  0.0000e+000  3.1695e-001  5.8756e-005  9.9364e-001  1.1263e-001 64892,67598 67518,67773 67649,67671
 1.0000e-001 67535  9.4403e+000  1.1149e-001  1.0819e-001  0.0000e+000  0.0000e+000 -4.6390e-001 -0.0000e+000 -8.5808e-001 -5.1351e-001 67286,64892 67518,67575 65586,65608
 1.0000e-001 67478  9.3291e+000  2.9716e-001  1.0819e-001  0.0000e+000  0.0000e+000 -4.7573e-001  0.0000e+000  8.5808e-001  5.1351e-001 64892,67286 64705,67575 65608,65586
 1.0000e-001 67421  9.9943e+000  2.4731e-001  2.8199e-001  0.0000e+000  0.0000e+000 -6.1184e-001 -0.0000e+000  2.4625e-001 -9.6921e-001 67286,67598 15628,67461 67359,67337
 1.0000e-001 67381  9.4477e+000  1.0843e-001  2.8199e-001  0.0000e+000  0.0000e+000 -8.5491e-001 -0.0000e+000 -2.4625e-001  9.6921e-001 67598,67286 67518,67461 67337,67359
 1.0000e-001 67223  9.9718e+000  1.0004e+001  2.8703e-001  0.0000e+000  0.0000e+000  9.8297e-002 -8.6410e-005  2.0117e-001 -9.7956e-001 67088,69870 15628,67263 67161,67139
 1.0000e-001 67183  9.4094e+000  9.8885e+000  2.8703e-001  0.0000e+000  0.0000e+000 -2.5597e+000  0.0000e+000 -2.0117e-001  9.7956e-001 69870,67088 65987,67263 67139,67161
 1.0000e-001 66985  9.3986e+000  7.9085e+000  3.2732e-001  0.0000e+000  0.0000e+000 -3.9811e+000  0.0000e+000  4.1557e-001  9.0956e-001 69694,66890 63583,69847 66941,66963
 1.0000e-001 66777  9.3749e+000  1.9087e+000  1.5105e-001  0.0000e+000  0.0000e+000 -1.5598e+000 -0.0000e+000 -2.1644e-001 -9.7630e-001 66528,68582 66760,66817 63266,63288
