time zIndex S11 S22 S12 block gridPoints
f i f f f i l
 1.0000e-001 76160 -2.0202e+001 -8.7019e-001 -3.2776e+000 59024 76007,76059,76033
 1.0000e-001 76137 -2.1263e+001  1.0932e+001 -8.3658e+000 59024 76059,76111,76085
 1.0000e-001 76761 -6.5080e+000  3.0902e+001  1.6726e+001 58562 76389,76441,76415
 1.0000e-001 76738 -1.9803e+001  2.7545e+001 -4.8983e+000 58562 76856,76784,76389
 1.0000e-001 76715 -1.9198e+001  2.7572e+001 -8.3850e+000 58562 76784,76571,76467
 1.0000e-001 76692 -3.5461e+001  3.1183e+001 -5.8553e+000 58562 76856,76389,76597
 1.0000e-001 76669 -3.0901e+001  5.4063e+000 -8.4858e+000 58562 76467,76545,76493
 1.0000e-001 76646 -1.5996e+001  1.3512e+001 -1.2739e+001 58562 76467,76571,76545
 1.0000e-001 76623 -1.3167e+001  1.2843e+001 -5.8011e+000 58562 76493,76545,76519
 1.0000e-001 76810 -2.6982e+001  2.4811e+001  3.3606e-001 58562 76441,76389,76784
 1.0000e-001 76833 -9.4157e+000  3.6757e+001  6.9122e+000 58562 76441,76784,76467
 1.0000e-001 76882 -3.6866e+001  2.1626e+001 -1.2456e+001 58562 76571,76784,76856
 1.0000e-001 76905 -4.6478e+001  2.9373e+001 -1.3802e+001 58562 76571,76856,76597
 1.0000e-001 77055 -2.4531e+001  3.3980e+001  2.3219e+000 57844 76928,76980,76954
 1.0000e-001 77032 -8.3162e+000  5.4885e+001 -4.8800e+000 57844 76928,77006,76980
 1.0000e-001 77533 -3.1726e+001  5.9726e-001  2.9063e-001 57226 77628,77556,77291
 1.0000e-001 77510 -3.0857e+001  4.5820e+000  1.9629e+000 57226 77556,77187,77343
 1.0000e-001 77487 -2.7568e+001  5.6311e+000 -1.6260e+000 57226 77628,77291,77265
 1.0000e-001 77464 -2.8095e+001 -2.2166e+000  2.9111e+000 57226 77700,77213,77187
 1.0000e-001 77441 -6.5262e+001 -3.4911e+000  1.0089e+001 57226 77161,77343,77187
 1.0000e-001 77418 -3.5296e+001  4.2616e+001 -8.5625e+000 57226 77161,77369,77343
 1.0000e-001 77395 -4.8308e+000  8.4522e+000 -1.5928e+001 57226 77213,77265,77239
 1.0000e-001 77582 -2.9839e+001  5.0089e+000  1.7358e-001 57226 77317,77291,77556
 1.0000e-001 77605 -3.3467e+001  3.8345e+000  8.1618e-001 57226 77317,77556,77343
 1.0000e-001 77654 -2.6206e+001  3.9671e+000  1.7080e+000 57226 77187,77556,77628
 1.0000e-001 77677 -2.8297e+001 -1.0443e+000  1.9845e+000 57226 77700,77187,77628
 1.0000e-001 77726 -2.7492e+001 -2.1946e+000 -9.6181e-001 57226 77265,77213,77700
 1.0000e-001 77749 -2.6524e+001  1.5242e+000 -1.8018e+000 57226 77265,77700,77628
 1.0000e-001 78046 -2.5445e+001  3.2037e+000  6.0883e-001 56936 77798,77850,77824
 1.0000e-001 78023 -3.0443e+001  3.8167e+000  2.9471e+000 56936 78069,77798,77902
 1.0000e-001 78000 -3.2997e+001  2.1471e+000  2.0880e+000 56936 78069,77902,77876
 1.0000e-001 77977 -3.8537e+001  2.2251e-002  1.0552e+000 56936 77798,77928,77902
 1.0000e-001 77954 -5.6730e+001  3.0438e+001  6.0817e+000 56936 77772,77928,77798
 1.0000e-001 78095 -2.8934e+001  3.0723e+000  3.6573e+000 56936 77850,77798,78069
 1.0000e-001 78118 -3.0052e+001  2.6613e+000  3.1099e+000 56936 77850,78069,77876
 1.0000e-001 78754 -2.7908e+001 -1.6660e+001  5.2313e+000 56475 78777,78486,78408
 1.0000e-001 78731 -4.1443e+001 -2.5596e+001  9.0990e+000 56475 78777,78408,78382
 1.0000e-001 78708 -3.5109e+001 -1.7495e+001  9.2278e-001 56475 78849,78512,78486
 1.0000e-001 78685 -3.4741e+001 -1.0809e+001  9.8221e-001 56475 78382,78590,78564
 1.0000e-001 78662 -3.7023e+001 -8.1623e+000 -6.0384e-001 56475 78512,78564,78538
 1.0000e-001 78639 -2.8903e+001 -1.4771e+001  3.2039e+000 56475 78434,78486,78460
 1.0000e-001 78616 -2.8217e+001 -1.7777e+001  4.7180e+000 56475 78408,78486,78434
 1.0000e-001 78803 -3.6979e+001 -1.6957e+001  2.1083e+000 56475 78849,78486,78777
 1.0000e-001 78826 -3.8513e+001 -1.6468e+001  2.7816e+000 56475 78564,78777,78382
 1.0000e-001 78875 -3.4175e+001 -1.5930e+001  2.5446e-001 56475 78564,78512,78849
 1.0000e-001 78898 -3.5324e+001 -1.4687e+001  1.2625e+000 56475 78564,78849,78777
 1.0000e-001 79276 -3.0260e+001 -1.4393e+001  2.4176e+000 55964 79299,79080,79028
 1.0000e-001 79253 -3.3847e+001 -1.4421e+001  1.2398e+000 55964 79299,79028,79132
 1.0000e-001 79230 -2.6065e+001 -4.4304e+000  1.0091e+000 55964 79028,79080,79054
 1.0000e-001 79207 -3.5021e+001 -1.5782e+001  6.2656e-001 55964 79002,79132,79028
 1.0000e-001 79184 -4.8035e+001 -2.1084e+001 -1.9734e+000 55964 79002,79158,79132
 1.0000e-001 79325 -3.2115e+001 -1.4888e+001  4.2698e-002 55964 79106,79080,79299
 1.0000e-001 79348 -3.5844e+001 -1.4672e+001 -9.6806e-001 55964 79106,79299,79132
 1.0000e-001 79498 -3.1412e+001 -8.8594e+000 -3.2264e+000 55452 79397,79449,79423
 1.0000e-001 79475 -2.5213e+001 -4.9045e+000 -5.2340e-001 55452 79371,79449,79397
 1.0000e-001 79795 -2.5813e+001 -4.8581e+000 -7.1653e-002 55048 79962,79818,79573
 1.0000e-001 79772 -2.5605e+001 -3.6115e+000 -1.1081e+000 55048 79818,79521,79677
 1.0000e-001 79749 -2.0299e+001 -9.8282e+000 -1.0906e+000 55048 79599,79651,79625
 1.0000e-001 79726 -2.7124e+001 -6.2928e+000 -2.6823e+000 55048 79890,79651,79599
 1.0000e-001 79703 -2.7051e+001 -2.4058e+000 -2.8776e+000 55048 79962,79573,79547
 1.0000e-001 79844 -2.4947e+001 -5.2665e+000  8.5090e-002 55048 79599,79573,79818
 1.0000e-001 79867 -2.5240e+001 -3.7485e+000  1.6567e-001 55048 79890,79599,79818
 1.0000e-001 79916 -3.1054e+001 -7.4040e+000 -5.3598e+000 55048 79677,79651,79890
 1.0000e-001 79939 -2.9712e+001 -6.4749e+000 -2.7605e+000 55048 79677,79890,79818
 1.0000e-001 79988 -2.1764e+001 -4.5141e+000 -2.2619e+000 55048 79521,79818,79962
 1.0000e-001 80011 -2.1532e+001 -3.1233e+000 -4.7738e+000 55048 79521,79962,79547
 1.0000e-001 80212 -2.2028e+001 -1.0661e-001  2.9695e+000 54436 80235,80088,80036
 1.0000e-001 80189 -2.4406e+001 -3.2204e+000  4.2369e+000 54436 80235,80036,80140
 1.0000e-001 80166 -1.7205e+001  9.3399e+000  1.1739e+000 54436 80036,80088,80062
 1.0000e-001 80261 -2.4296e+001  3.9012e+000  1.0532e+000 54436 80114,80088,80235
 1.0000e-001 80284 -2.7313e+001  7.4255e-001  2.5700e+000 54436 80114,80235,80140
 1.0000e-001 80534 -3.0888e+001 -4.7098e+000  2.5142e+000 54032 80557,80361,80335
 1.0000e-001 80511 -3.0801e+001 -7.8332e+000  4.6268e+000 54032 80557,80335,80309
 1.0000e-001 80488 -2.2497e+001 -1.8344e+000 -2.8557e+000 54032 80629,80413,80387
 1.0000e-001 80465 -2.9512e+001  5.9080e-001 -8.3038e-001 54032 80309,80439,80413
 1.0000e-001 80583 -2.9782e+001 -5.2467e+000  3.4433e+000 54032 80387,80361,80557
 1.0000e-001 80606 -2.3834e+001 -3.7395e+000  1.5738e+000 54032 80629,80387,80557
 1.0000e-001 80655 -2.7834e+001 -4.7406e+000 -2.1375e-001 54032 80309,80413,80629
 1.0000e-001 80678 -3.0803e+001 -5.3370e+000  3.5777e+000 54032 80309,80629,80557
 1.0000e-001 81139  2.2001e+000  4.1362e+001  1.7458e+001 53784 80865,80995,80917
 1.0000e-001 81116 -6.6203e+000  4.7727e+001 -9.5309e+000 53784 80865,81021,80995
 1.0000e-001 81093  1.7090e+001  3.4582e+001  1.1285e+001 53784 80943,80995,80969
 1.0000e-001 81070  1.3874e+001  2.2718e+001  1.2374e+001 53784 80917,80995,80943
 1.0000e-001 81047 -2.1917e+001  1.2366e+002  3.6509e+001 53784 80865,80917,80891
 1.0000e-001 81468 -1.5109e+001  1.3667e+000  2.6292e+000 53230 81295,81373,81347
 1.0000e-001 81445 -1.9539e+001  4.9972e+000 -4.0486e-001 53230 81243,81373,81295
 1.0000e-001 81422 -1.3791e+001  9.9297e+000  3.0102e+000 53230 81243,81295,81269
 1.0000e-001 81399 -3.4650e+001 -6.2322e+000  1.3526e+000 53230 81295,81347,81321
 1.0000e-001 81618 -3.8843e+001 -1.4987e+001 -1.2993e+000 52790 81491,81543,81517
 1.0000e-001 81595 -3.4325e+001 -1.9357e+001 -1.8980e+000 52790 81491,81569,81543
 1.0000e-001 82126 -3.2422e+001 -1.5765e+001  8.0437e+000 52386 82149,81907,81881
 1.0000e-001 82103 -2.9565e+001 -1.2159e+001  3.6863e+000 52386 82149,81881,81855
 1.0000e-001 82080 -2.5027e+001 -1.3959e+001  2.9410e+000 52386 82221,81803,81985
 1.0000e-001 82057 -9.6659e+000 -1.0822e+001  5.5751e+000 52386 81803,81855,81829
 1.0000e-001 82034 -2.4817e+001 -1.1989e+001  2.1548e+000 52386 81907,81985,81933
 1.0000e-001 82011 -1.9386e+001 -1.2255e+001  2.3144e+000 52386 81933,81985,81959
 1.0000e-001 82175 -2.6982e+001 -1.1796e+001  6.2721e+000 52386 81985,81907,82149
 1.0000e-001 82198 -3.0052e+001 -1.3540e+001  4.9342e+000 52386 82221,81985,82149
 1.0000e-001 82247 -2.2880e+001 -1.2085e+001  3.3481e-001 52386 81855,81803,82221
 1.0000e-001 82270 -2.5247e+001 -9.9121e+000  2.2296e+000 52386 81855,82221,82149
 1.0000e-001 82825 -2.1389e+001  4.3036e+000 -7.5312e+000 51782 82505,82661,82635
 1.0000e-001 82802 -8.6586e+000  1.8387e+001 -6.9176e-001 51782 82479,82661,82505
 1.0000e-001 82779 -1.2694e+001  1.7273e+001  1.2052e+001 51782 82557,82635,82609
 1.0000e-001 82756 -1.8146e+001  4.1124e+000  7.0283e-001 51782 82531,82635,82557
 1.0000e-001 82733 -2.4256e+001  6.8766e+000 -1.4440e+000 51782 82505,82635,82531
 1.0000e-001 82710 -1.5735e+001  4.3677e+000 -1.1731e+001 51782 82453,82661,82479
 1.0000e-001 82687 -2.8596e+001  1.6439e+001  1.0085e+001 51782 82557,82609,82583
 1.0000e-001 83171 -3.3335e+001 -7.4696e+000 -6.3033e-001 51442 83194,82978,82900
 1.0000e-001 83148 -3.6845e+001 -9.9226e+000 -1.9129e+000 51442 83194,82900,82874
 1.0000e-001 83125 -3.2070e+001 -6.9887e+000 -1.3286e+000 51442 82900,82978,82926
 1.0000e-001 83102 -3.2423e+001 -1.1268e+001 -5.7947e+000 51442 82874,83030,83004
 1.0000e-001 83079 -3.1981e+001 -5.1147e+000  7.6491e-001 51442 82926,82978,82952
 1.0000e-001 83056 -3.6579e+001 -1.7271e+001 -8.2937e+000 51442 82848,83030,82874
 1.0000e-001 83220 -2.8762e+001 -9.7710e+000  2.5970e-001 51442 83004,82978,83194
 1.0000e-001 83243 -3.3440e+001 -1.3470e+001 -1.4842e+000 51442 83004,83194,82874
 1.0000e-001 83751 -2.4777e+001 -1.0878e+001 -8.5271e-001 50938 83428,83584,83454
 1.0000e-001 83728 -2.9602e+001 -1.2757e+001 -1.8729e+000 50938 83428,83610,83584
 1.0000e-001 83705 -3.1013e+001 -2.2434e+000 -8.1283e-001 50938 83454,83584,83558
 1.0000e-001 83682 -4.6348e+001 -8.0579e+000 -2.8389e+000 50938 83454,83532,83480
 1.0000e-001 83659 -4.0737e+001 -7.2032e+000 -4.3727e+000 50938 83454,83558,83532
 1.0000e-001 83636 -3.5947e+001  2.3182e+001  1.0570e+001 50938 83480,83532,83506
 1.0000e-001 84355 -4.6407e+000  1.4706e+001 -4.1518e-001 50377 84378,83960,83934
 1.0000e-001 84332  1.6410e+000  2.8814e+001 -1.6576e+000 50377 84522,84378,83934
 1.0000e-001 84309 -2.2466e+001  1.3405e+001 -1.5114e+001 50377 84450,84038,84012
 1.0000e-001 84286  5.2943e-001  2.9965e+001 -1.6544e+000 50377 84522,83934,84142
 1.0000e-001 84263 -1.0030e+001  2.0785e+001 -1.8200e+000 50377 84594,84090,84038
 1.0000e-001 84240  1.9790e+001  1.8539e+001 -1.1251e+001 50377 83960,84012,83986
 1.0000e-001 84217  2.3029e+000  3.0843e+001 -1.9555e+000 50377 83934,84168,84142
 1.0000e-001 84194 -1.3812e-001  2.6407e+001  4.3358e-001 50377 84038,84090,84064
 1.0000e-001 84404  1.1967e+001  2.4512e+001 -4.8113e+000 50377 84012,83960,84378
 1.0000e-001 84427 -2.3036e+000  2.3558e+001 -1.0019e+001 50377 84450,84012,84378
 1.0000e-001 84476 -1.5168e+001  2.1561e+001 -3.6920e+000 50377 84594,84038,84450
 1.0000e-001 84499 -1.0027e+001  2.3316e+001 -2.7137e+000 50377 84116,84450,84378
 1.0000e-001 84548  9.5400e-001  2.7342e+001 -2.2278e+000 50377 84116,84378,84522
 1.0000e-001 84571  1.5141e-002  2.8728e+001 -2.2161e+000 50377 84116,84522,84142
 1.0000e-001 84620 -1.6052e+000  2.0610e+001 -1.5977e+000 50377 84116,84090,84594
