time zIndex S11 S22 S12 block gridPoints
f i f f f i l
 1.0000e-001 72507  7.5335e+000  2.2358e+001 -3.4800e+000 60142 72743,72360,72334
 1.0000e-001 72484  1.4623e+001  2.0792e+001 -5.7386e+000 60142 72815,72282,72256
 1.0000e-001 72461  2.7405e+000  2.0270e+001 -2.0489e+000 60142 72887,72308,72282
 1.0000e-001 72438  6.4842e+000  1.9654e+001 -1.1702e+000 60142 72204,72412,72386
 1.0000e-001 72625  1.1063e+001  2.0379e+001 -1.8894e+000 60142 72815,72256,72599
 1.0000e-001 72648  8.4527e+000  2.1449e+001 -3.5790e+000 60142 72743,72334,72599
 1.0000e-001 72697  6.5931e+000  2.0005e+001 -3.3531e+000 60142 72386,72599,72671
 1.0000e-001 72720  7.6719e+000  1.7196e+001 -1.7489e+000 60142 72386,72671,72204
 1.0000e-001 72769  5.9064e+000  2.1150e+001 -2.6518e+000 60142 72386,72360,72743
 1.0000e-001 72792  7.6570e+000  2.0480e+001 -3.1428e+000 60142 72386,72743,72599
 1.0000e-001 72841  8.3424e+000  2.2455e+001 -4.1034e+000 60142 72887,72282,72815
 1.0000e-001 72864  8.1341e+000  1.9585e+001 -2.2489e+000 60142 72334,72815,72599
 1.0000e-001 72913  9.5702e+000  1.6749e+001 -3.7015e-002 60142 72334,72308,72887
 1.0000e-001 72936  1.0999e+001  1.7293e+001 -1.4061e+000 60142 72334,72887,72815
 1.0000e-001 73491  1.3933e+000  6.7511e+000  1.9473e+000 59738 73145,73327,73171
 1.0000e-001 73468  1.5899e-001  4.3437e+000  1.3412e+000 59738 73119,73327,73145
 1.0000e-001 73445  1.5216e+000  3.3651e+000  1.5170e-001 59738 73171,73327,73301
 1.0000e-001 73422  4.8628e-001  5.0817e+000  5.4345e-002 59738 73514,73275,73249
 1.0000e-001 73399  1.2497e+000  5.3742e+000 -1.2447e-001 59738 73586,73514,73249
 1.0000e-001 73376  2.4171e+000  5.1081e+000 -8.8700e-001 59738 73197,73249,73223
 1.0000e-001 73353  7.5244e-001  5.4219e+000 -7.9565e-001 59738 73586,73249,73197
 1.0000e-001 73540  1.0503e+000  5.6598e+000  2.9742e-001 59738 73301,73275,73514
 1.0000e-001 73563  1.2490e+000  4.7504e+000 -9.6448e-002 59738 73301,73514,73171
 1.0000e-001 73612  6.0129e-001  4.1997e+000 -4.7539e-001 59738 73171,73514,73586
 1.0000e-001 73635  4.1506e-001  4.5736e+000 -1.0787e+000 59738 73171,73586,73197
 1.0000e-001 73964  5.0066e+000  1.3070e+001 -1.1321e+000 59334 73791,73843,73817
 1.0000e-001 73941  1.7770e+000  1.3142e+001 -9.9448e-001 59334 73791,73869,73843
 1.0000e-001 73918  5.0886e+000  2.0684e+001 -3.4761e-001 59334 73739,73869,73791
 1.0000e-001 73895 -7.5272e+000  2.6396e+001  3.6638e-002 59334 73739,73791,73765
 1.0000e-001 74261 -3.8183e+000  9.4076e+000  1.6043e+000 58630 74065,74117,74091
 1.0000e-001 74238 -8.5583e-001  4.7868e+000 -2.4286e+000 58630 74356,74284,74065
 1.0000e-001 74215 -4.2509e-001  3.5568e-001 -1.8985e+000 58630 74284,74013,73987
 1.0000e-001 74192 -1.2151e+000  5.2298e+000 -4.3877e+000 58630 74356,74065,74039
 1.0000e-001 74169 -1.3143e+000  4.1531e+000  2.9168e-001 58630 73987,74143,74117
 1.0000e-001 74310 -1.1672e+000  6.3571e+000 -2.6066e+000 58630 74117,74065,74284
 1.0000e-001 74333 -1.8220e+000  4.1755e+000 -1.8000e+000 58630 74117,74284,73987
 1.0000e-001 74382  2.3809e+000  5.3813e+000 -3.1648e+000 58630 74013,74284,74356
 1.0000e-001 74405  2.2091e+000  6.0077e+000 -5.1533e+000 58630 74013,74356,74039
 1.0000e-001 74815  6.5016e-001  8.6186e+000  1.2929e+000 58226 74590,74642,74616
 1.0000e-001 74792  3.3679e+000  8.2781e+000 -7.6787e-001 58226 74590,74694,74642
 1.0000e-001 74769  5.9860e+000  9.9888e+000 -1.5090e+000 58226 74590,74720,74694
 1.0000e-001 74746  7.8499e+000  6.6801e+000  8.6963e-001 58226 74642,74694,74668
 1.0000e-001 75014  4.9619e+000  5.1720e+000 -2.7768e+000 57786 75037,74864,74838
 1.0000e-001 74991  2.3128e+000  3.9769e+000 -7.5339e-001 57786 75037,74838,74916
 1.0000e-001 74968  2.3964e+000  3.4039e+000  2.9910e-001 57786 74838,74942,74916
 1.0000e-001 75063  1.3309e+000  7.5038e+000 -2.5648e+000 57786 74890,74864,75037
 1.0000e-001 75086 -1.1277e+000  6.1852e+000 -3.6218e-001 57786 74890,75037,74916
 1.0000e-001 75368  2.1194e+000  4.7901e+000  4.4130e-001 57496 75192,75270,75218
 1.0000e-001 75345  5.6856e-001  3.5277e+000 -6.4811e-001 57496 75192,75296,75270
 1.0000e-001 75322  2.6080e+000  6.6559e+000  4.3673e-001 57496 75218,75270,75244
 1.0000e-001 75648  5.8194e+000  6.8589e+000 -1.7583e+000 57206 75472,75550,75498
 1.0000e-001 75625  3.8088e+000  6.2974e+000 -5.4197e-001 57206 75472,75576,75550
 1.0000e-001 75602 -4.2739e-001  4.4474e+000 -1.6016e+000 57206 75671,75550,75524
 1.0000e-001 75697  2.9153e+000  5.5547e+000 -7.7598e-001 57206 75498,75550,75671
 1.0000e-001 76154  2.0000e+000  8.0962e+000  5.6514e-001 56802 75958,76010,75984
 1.0000e-001 76131  1.0734e+000  9.9201e+000  1.4151e+000 56802 75932,76010,75958
 1.0000e-001 76108  1.8419e+000  1.4362e+001  1.0122e-001 56802 75906,76010,75932
 1.0000e-001 76085 -4.1377e-001  7.9966e+000 -1.1558e+000 56802 75880,76010,75906
 1.0000e-001 76062 -7.9860e+000  3.1784e+000 -5.9332e+000 56802 75880,76036,76010
 1.0000e-001 76505  2.9162e+000  2.2870e+001  3.2432e-001 56504 76306,76384,76332
 1.0000e-001 76482  9.5770e+000  1.8017e+001  2.1512e+000 56504 76306,76410,76384
 1.0000e-001 76459  7.1365e+000  1.7234e+001 -6.2189e+000 56504 76332,76384,76358
 1.0000e-001 76436 -4.4000e+000  8.0444e+000 -2.9821e+000 56504 76280,76410,76306
 1.0000e-001 77011  5.7191e-001  4.5810e+000  5.4271e-001 56050 76740,76818,76792
 1.0000e-001 76988  2.2807e+000  5.5153e+000 -1.9814e-001 56050 76714,76818,76740
 1.0000e-001 76965  1.9386e+000  4.9463e+000 -2.0687e-002 56050 76688,76818,76714
 1.0000e-001 76942  1.7665e+000  5.9334e+000 -6.5140e-001 56050 76688,76844,76818
 1.0000e-001 76919  4.3768e+000  7.9370e+000 -9.1579e-001 56050 76740,76792,76766
 1.0000e-001 76896  7.6408e-001  6.1677e+000  5.6054e-001 56050 76688,76870,76844
 1.0000e-001 77517  1.7888e+000  5.8058e+000  3.5420e-001 55738 77220,77350,77324
 1.0000e-001 77494  1.3476e+000  5.1673e+000 -7.5030e-002 55738 77220,77376,77350
 1.0000e-001 77471  9.2985e-001  5.1290e+000 -4.6610e-001 55738 77194,77376,77220
 1.0000e-001 77448  1.6221e+000  4.3228e+000 -4.6181e-001 55738 77220,77298,77246
 1.0000e-001 77425 -3.2623e-002  4.5279e+000  9.9615e-001 55738 77220,77324,77298
 1.0000e-001 77402  6.3486e+000  5.0963e+000 -1.2993e+001 55738 77246,77298,77272
 1.0000e-001 78064  6.0471e+000  2.1946e+001 -8.2539e-001 55227 78231,78087,77773
 1.0000e-001 78041  3.0011e+000  2.3149e+001  1.5831e+000 55227 78087,77695,77643
 1.0000e-001 78018  7.6283e+000  2.7123e+001 -3.3278e+000 55227 78159,77799,77773
 1.0000e-001 77995  5.6965e+000  2.0514e+001 -7.0308e-001 55227 78231,77773,77721
 1.0000e-001 77972  6.3085e+000  1.4705e+001 -4.3642e-001 55227 77643,77695,77669
 1.0000e-001 77949 -4.4332e-001  2.6217e+001 -2.1940e+000 55227 77643,77877,77851
 1.0000e-001 77926  8.7214e+000  3.1048e+001 -7.4149e+000 55227 77799,77851,77825
 1.0000e-001 77903  5.5174e+000  1.7872e+001  9.5783e-001 55227 77721,77773,77747
 1.0000e-001 78113  7.4705e+000  2.5923e+001 -3.3876e+000 55227 78159,77773,78087
 1.0000e-001 78136  3.6092e+000  2.4736e+001 -1.4171e+000 55227 77851,78087,77643
